time_abs,velocity,sta_lta_ratio,filename
1969-12-16T22:53:54.442151,-3.4717592020425786e-15,2.500177784703337,xa.s12.00.mhz.1969-12-16HR00_evid00006.csv
1969-12-16T23:06:29.159132,4.454364323993013e-13,4.584788379026063,xa.s12.00.mhz.1969-12-16HR00_evid00006.csv
1970-01-09T00:09:59.975057,1.0076758507696298e-10,3.3287936399130813,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T02:04:06.314679,1.0486634849392156e-09,2.5010968928617174,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T03:44:44.654302,2.4637980532567966e-10,2.5328095786612668,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T06:51:10.163736,-2.2876713386920278e-10,2.500992783395951,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T10:05:54.541094,9.899557205733083e-10,2.5079864620110777,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T10:25:46.541094,2.1011998721903327e-09,2.5150314130968714,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T15:57:43.824113,-3.9830891772398126e-10,2.5068983113044867,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T16:23:55.899585,-4.4705587664679835e-10,2.5024747965518483,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T17:25:09.559962,1.095807008476336e-10,2.5023596040459264,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T17:47:54.541094,-4.084140613191179e-10,2.518885231039457,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T18:06:18.692038,-1.0333495478362015e-10,2.5012023444784854,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T18:26:52.805245,-1.1722793293385963e-10,2.5151704585534693,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T19:34:09.786377,2.2074342864668778e-10,2.50240416859198,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T19:58:16.126000,3.6967147195329485e-10,2.5037568506632817,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T21:00:43.144868,-1.4879696780778287e-09,2.506618829416954,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T21:21:00.201472,9.31692896867183e-10,2.5053484505545454,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T21:33:34.918453,-1.3870828059505655e-09,3.466878115730192,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T21:48:21.258075,5.600573582325274e-10,2.529398281748658,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T22:33:38.692038,-1.316918701669938e-10,2.5291525440383293,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T22:48:22.465623,-1.4734319819695628e-10,2.5114372013213004,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T23:11:54.541094,-1.5106850052575723e-10,2.5007432104445226,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-01-09T23:37:23.144868,4.1659808594045024e-11,2.5007338910606656,xa.s12.00.mhz.1970-01-09HR00_evid00007.csv
1970-02-07T00:10:00.420057,8.915785949913429e-11,3.3410842249666843,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T01:34:31.665340,-6.300618532483362e-10,2.5003396912776776,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T02:47:20.118170,-2.5566857732978907e-09,2.504524871840499,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T03:27:09.250245,4.610610207642834e-10,2.5001041167010736,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T15:33:44.118170,-1.7515715284467876e-09,2.5019935369566526,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T16:30:17.325717,1.5417692930247655e-09,2.5119914236450387,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T16:57:12.420057,1.4717655196484023e-10,2.500017816475915,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T18:32:31.061566,1.6754301031699814e-10,2.5018156774783677,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T18:54:17.174774,2.510837705531315e-09,2.524474509632401,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T20:09:08.495528,1.3552083068891123e-09,2.501637152585489,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T21:21:25.099302,8.09668130476932e-10,2.5036241331131044,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T21:45:05.174774,-1.800606908331855e-09,2.507083914859588,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-07T22:29:38.382321,1.7396339723687541e-09,2.501998801573613,xa.s12.00.mhz.1970-02-07HR00_evid00014.csv
1970-02-18T00:09:59.998057,-1.1670031954201082e-10,3.837828697984306,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T01:10:59.771642,-4.296217982406561e-10,2.500342351092936,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T01:43:09.130132,5.794453413334086e-10,2.5020972041552265,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T03:35:36.752774,7.867846106685741e-10,2.5084896664457155,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T08:09:41.130132,1.1626882468216219e-09,2.5044880069252495,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T09:25:50.790509,-2.1485586135154193e-09,2.501280713485072,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T10:52:48.299943,1.196891901271128e-09,2.5008413912421155,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T11:55:15.469755,3.229665241958826e-10,2.5034392990828502,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T12:12:29.884849,-4.5602957344514384e-10,2.5023287187330907,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T14:37:27.696170,2.785824412007321e-09,2.50358714516696,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T16:36:02.865981,2.332628727107763e-10,2.5076458434386066,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T16:53:35.696170,-2.3757353779768517e-10,2.506453305453315,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T19:12:11.469755,-2.6416394607696395e-09,2.502071683776264,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T20:57:19.847113,-7.603864089123054e-10,2.5011670019795207,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T21:22:39.394283,2.6966748843458576e-10,2.5063717512327854,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T21:42:17.356547,-2.566232273945155e-10,2.500061192277099,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T21:57:37.507491,-2.5436535204253387e-09,2.5055255209826415,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-02-18T22:35:02.186736,-1.747521841133294e-09,2.528522549442052,xa.s12.00.mhz.1970-02-18HR00_evid00016.csv
1970-03-14T00:10:00.369057,9.670289008645247e-11,3.8841105661226196,xa.s12.00.mhz.1970-03-14HR00_evid00018.csv
1970-03-30T00:12:11.654331,-4.424521682331144e-09,2.527783618469962,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T00:29:09.314708,-7.763518467939783e-09,2.5148614105565272,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T00:47:56.710935,-4.006802588137217e-09,2.506433484228496,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T07:32:51.654331,-8.782214994999824e-10,2.5001933309816815,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T12:39:23.503388,-7.788839337068622e-10,2.5004105530233915,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T12:52:45.163765,7.86754840687063e-10,2.501529236446794,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T13:46:28.409048,-2.585892653850202e-09,2.500833028025266,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T14:21:29.239237,-2.467273216617417e-09,2.5302147051519737,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T17:41:52.031689,1.7615787292323195e-09,2.5021005580005222,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T20:30:31.729803,-3.4083939692052364e-14,2.5010462801367908,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T22:10:33.541123,-1.0079447617274756e-09,2.5050887125486314,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-03-30T23:31:11.126029,8.3174608461503e-10,2.504439407910044,xa.s12.00.mhz.1970-03-30HR00_evid00020.csv
1970-04-03T00:10:00.199057,1.735101747401362e-11,3.211283544669313,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T01:48:45.029245,1.4152658302422643e-09,2.5081314535219157,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T04:22:27.972642,5.287758362984633e-10,2.505637931541527,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T04:50:16.953774,9.932396158810643e-12,2.50160183316688,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T05:08:48.048113,-3.7350180849705697e-11,2.501067564173235,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T05:26:45.633019,-4.588763916053945e-10,2.500659421576703,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T05:40:49.708491,-4.9735371588519507e-11,2.500387827640545,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T05:54:17.557547,1.5105090182398778e-10,2.502132819117717,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T06:12:44.576415,9.629735267402431e-11,2.50310308657975,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T06:30:31.444340,1.8384976201521348e-10,2.5017262792300894,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T06:49:10.236792,-2.723872284797883e-10,2.5020850117056668,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T07:16:27.066981,2.639263905810844e-10,2.5024034992138673,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T08:48:40.500943,3.7577298229604916e-11,2.502283313003522,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T09:06:31.746226,3.018769512926822e-10,2.5016100481910915,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T10:47:50.236792,-2.884160202175957e-10,2.5024604035259905,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T11:41:48.727358,2.291914889983279e-09,2.51367357707247,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T15:46:02.614151,-1.1132957313149271e-09,2.5002016165716916,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T16:46:57.255660,-2.353495944762237e-10,2.5033374949056815,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T17:06:44.727358,8.136391061864541e-11,2.5712470510144425,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-04-03T17:19:19.444340,6.088066521685948e-11,3.060820821061587,xa.s12.00.mhz.1970-04-03HR00_evid00021.csv
1970-05-20T00:10:38.057962,-4.602289281379724e-12,2.5028132205773583,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T00:32:59.340981,1.7726176181304817e-10,2.504444006223104,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T00:47:43.416453,-8.811351732090275e-13,2.5083229884934166,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T01:02:27.642868,5.457843725738939e-11,2.507022403557718,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T01:29:16.397585,4.6372902088805256e-11,2.5035019252096897,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T01:46:08.774943,4.2422019362116456e-11,2.5074579095390206,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T02:19:26.208906,-4.508740250589464e-11,2.5055027835455475,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T02:44:41.529660,-4.6761133036890527e-11,2.515085118149532,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T03:04:36.548528,-1.8651513617466345e-11,2.5006213151959185,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T03:18:41.831547,6.8936220068106e-11,2.5085223973135884,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T03:42:51.491925,-3.709716249945237e-11,2.506958128950706,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T03:55:26.208906,-6.994799034989014e-12,3.432227359940547,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T04:08:00.925887,2.515578654515869e-11,4.754824292160635,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T04:20:48.925887,-1.3904248411437528e-10,2.5431628208548074,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T04:34:37.001358,-1.1640065638977504e-10,2.50333611979966,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T04:57:15.793811,2.2588537486892872e-10,2.5131863453498973,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T05:23:10.812679,-6.121052675265258e-11,2.511471660083662,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T05:39:39.190038,9.965504177825678e-11,2.510282454436217,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T05:53:51.567396,-7.403556670758396e-12,2.5051706261110573,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T06:16:30.510792,5.207201579746143e-11,2.5064411282958865,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T06:29:05.227774,-9.53520523480972e-12,2.6256885397587664,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T06:41:39.944755,1.9458477090678368e-10,4.539680196303437,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T07:28:17.076830,-3.013855372221027e-12,2.50070735815793,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T07:46:15.869283,1.5306158012380678e-13,2.5041183826395486,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T08:02:47.416453,2.230165471864216e-11,2.506827884438124,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T08:39:43.265509,-2.5210169846454554e-11,2.5032190225778903,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T08:54:04.246642,3.0497281674234625e-11,2.500332791813584,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T09:25:50.057962,4.213072456391652e-11,2.507439771401352,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T09:41:45.982491,2.30629343657694e-13,2.5266280168276785,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T10:07:56.397585,-7.223307875579615e-11,2.5017112139034525,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T10:21:39.944755,1.1408541210828787e-10,2.5332023603167912,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T10:55:12.171170,-5.0900255245940305e-11,2.50104654105701,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T11:07:46.888151,4.75272187677005e-12,3.0254775965273026,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T11:21:18.359849,-1.7384304146133254e-10,2.504258835402147,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T11:42:57.076830,-3.2544567008496587e-10,2.503609955425794,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T12:44:07.567396,-1.0717039497873796e-10,2.50630456927602,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T13:19:31.340981,1.430605540323053e-10,2.500114691519327,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T13:32:06.057962,5.087248198041677e-11,2.9256413421838303,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T13:51:15.642868,9.176619343146486e-10,2.506384773934844,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T14:03:50.359849,-1.6203565399152486e-10,2.633265088066073,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-20T19:29:44.925887,7.178155100748863e-10,2.506387126967225,xa.s12.00.mhz.1970-05-20HR00_evid00026.csv
1970-05-23T00:09:59.996057,1.6640436744646056e-10,3.5982304883188148,xa.s12.00.mhz.1970-05-23HR00_evid00027.csv
1970-05-23T05:20:13.580962,-1.417431004477017e-09,2.501026499914495,xa.s12.00.mhz.1970-05-23HR00_evid00027.csv
1970-05-23T07:50:35.920585,-5.889483888763749e-11,2.5021419836819088,xa.s12.00.mhz.1970-05-23HR00_evid00027.csv
1970-05-23T13:10:46.486623,2.849352293778901e-09,2.518476754993961,xa.s12.00.mhz.1970-05-23HR00_evid00027.csv
1970-05-23T15:43:25.279075,-3.124417221534122e-09,2.516621572537006,xa.s12.00.mhz.1970-05-23HR00_evid00027.csv
1970-05-24T00:10:00.517057,2.2800485859017518e-10,3.8034037830871528,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T04:40:26.781208,3.1396862085799997e-10,2.500457191771137,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T11:56:41.724604,-2.5691720844708198e-15,2.5001158469806475,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T12:09:16.441585,4.104444510312647e-13,4.744092233522392,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T15:12:53.347245,-1.0486245609476215e-09,2.500822478775927,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T18:26:00.517057,7.42095154241131e-10,2.5025457684133445,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T18:39:40.592528,-6.971113993646335e-10,2.5016606304275975,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T18:56:33.875547,1.7659076321961436e-09,2.504776701759856,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T19:17:36.215170,-1.3260258834652172e-09,2.5046333711609945,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T19:53:38.781208,-1.0264489194814302e-09,2.5085321369974456,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T20:27:09.347245,6.928251566739567e-10,2.5014801334722647,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-24T21:30:38.554792,1.3128815786923262e-09,2.511003266334588,xa.s12.00.mhz.1970-05-24HR00_evid00028.csv
1970-05-25T00:10:00.395057,2.2116509151055398e-11,3.452234427609015,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T02:37:02.885623,8.027793346260061e-10,2.5016531991796698,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T12:15:44.093170,-1.197489956264335e-09,2.506755366608923,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T14:21:33.678075,4.544332123474852e-09,2.50525064782003,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T20:16:32.847887,4.3526807965620835e-10,2.511457320123471,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T20:55:58.583736,-2.3398079892708434e-10,2.50253975860229,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T21:30:40.244113,-2.4611288873127048e-11,2.500118228839109,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T21:46:43.866755,1.5266298390027638e-10,2.5039646294834745,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-05-25T21:59:18.583736,8.349664372002486e-11,3.0952075428651082,xa.s12.00.mhz.1970-05-25HR00_evid00029.csv
1970-06-19T00:10:00.012057,-6.541644343181991e-11,3.73579658143564,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T02:44:49.974321,-2.9766990365528423e-10,2.5011478890137093,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T04:21:49.596962,1.0727721220949265e-10,2.502383599460354,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T04:45:59.408283,-1.4548346312189493e-10,2.514869436601936,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T05:06:41.521491,-1.3536163443907748e-10,2.5051897276039714,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T05:19:16.238472,-1.1747968074219764e-10,2.568634670714587,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T05:31:50.955453,-1.8588640259990683e-09,3.283508031877239,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T05:50:37.295075,9.976582615146272e-11,2.5051840109128163,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T06:04:09.672434,-2.2564346660931422e-10,2.500910889014583,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T10:27:34.653566,-1.357033588077491e-10,2.5026314663808757,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T10:50:26.729038,-2.8047604634682603e-10,2.5023004813369356,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T11:22:01.219604,-1.4400094987490488e-11,2.5013083675561107,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T12:00:05.446019,1.193266361080934e-10,2.502459075888546,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T13:34:29.596962,-6.193038626474675e-10,2.504640518361941,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T14:18:39.559226,4.0715220477701856e-10,2.504597160298659,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T21:30:20.238472,-1.1486482174785381e-09,2.5005925339137764,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T22:41:11.106396,1.701128582566137e-09,2.504914116257559,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-06-19T23:01:40.691302,1.5221784389268834e-09,2.502928742674872,xa.s12.00.mhz.1970-06-19HR00_evid00031.csv
1970-07-17T00:10:00.529057,-8.78318317165571e-11,3.7193322005604275,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-17T03:11:19.925283,2.750802281962941e-10,2.5061545291625036,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-17T03:43:09.057358,-1.7884078337418414e-10,2.5013319270495544,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-17T03:58:32.076226,3.0167389863906937e-10,2.5049861737089643,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-17T05:03:10.868679,4.821674778213574e-10,2.513671754452762,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-17T15:36:45.661132,-1.9415671392708904e-09,2.54128070066142,xa.s12.00.mhz.1970-07-17HR00_evid00035.csv
1970-07-18T00:10:00.315057,-5.290864134398224e-11,3.877826232510215,xa.s12.00.mhz.1970-07-18HR00_evid00036.csv
